city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Mont Saint Michel,"Manoir de la Roche Torin, The Originals Relais (Relais du Silence)",9.2,https://www.booking.com/hotel/fr/le-manoir-de-la-roche-torin.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from=searchresults#hotelTmpl,-1.42506182,48.63727298,"You're eligible for a Genius discount at Manoir de la Roche Torin, The Originals Relais (Relais du Silence)! To save at this property, all you have to do is sign in. Located in Courtils, Manoir de la Roche Torin, The Originals Relais is 10 km from the Mont-Saint-Michel. It offers free WiFi access, a garden and views of the Mont-Saint-Michel Abbey. The hotel’s restaurant is set in a conservatory. All rooms feature a TV, a wardrobe and a private bathroom with free toiletries, a hairdryer and a bath or shower. Some offer views of the Mont-Saint-Michel and are suitable for guests with reduced mobility. Breakfast is served every morning in the dining room and you can choose to order room service for breakfast. French cuisine can be enjoyed in the hotel’s restaurant. This property is 14 km from the centre of Pontorson and 17 km from Avranches. The sea is 800 m away and free private parking is available on site. Charging stations for electric cars are available at this property.   Couples particularly like the location — they rated it 9.4 for a two-person trip.    Manoir de la Roche Torin, The Originals Relais (Relais du Silence) has been welcoming Booking.com guests since 28 Mar 2013.  Hotel chain/brand: The Originals Relais ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Gîte Timéo Mont Saint-Michel,9.2,https://www.booking.com/hotel/fr/gite-mont-st-michel-pontorson.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from=searchresults#hotelTmpl,-1.5057623,48.575916,"You're eligible for a Genius discount at Gîte Timéo Mont Saint-Michel! To save at this property, all you have to do is sign in. Set in Pontorson, just 8 km from Mont Saint Michel Abbey, Gîte Timéo Mont Saint-Michel offers accommodation with a garden, barbecue facilities and free WiFi. Featuring free private parking, the holiday home is in an area where guests can engage in activities such as hiking and fishing. The holiday home is fitted with 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a terrace with garden views. For added convenience, the property can provide towels and bed linen for an extra charge. Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel is 24 km from the holiday home, while Port of Houle is 42 km away. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 52 km from Gîte Timéo Mont Saint-Michel.    Gîte Timéo Mont Saint-Michel has been welcoming Booking.com guests since 14 Jun 2020.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,La Mouette,9.1,https://www.booking.com/hotel/fr/la-mouette-beauvoir1.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=ht_id&srpvid=d527458a18f4003c&srepoch=1665309206&from=searchresults#hotelTmpl,-1.50453892,48.5973035,"La Mouette is situated in Beauvoir, 23 km from Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, 45 km from Port of Houle, and 48 km from Granville Train Station. The accommodation is 5.7 km from Mont Saint Michel Abbey, and guests benefit from private parking available on site and free WiFi. The holiday home features 2 bedrooms, a flat-screen TV with satellite channels and a fully equipped kitchen that provides guests with a microwave, a fridge, a washing machine, an oven and a stovetop. Towels and bed linen are available. Guests at the holiday home can enjoy a buffet breakfast. The Pointe du Grouin is 49 km from La Mouette, while Champrepus Zoo is 49 km from the property. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 54 km from the accommodation.    La Mouette has been welcoming Booking.com guests since 25 Oct 2020.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Ermitage - Mont-Saint-Michel,9.1,https://www.booking.com/hotel/fr/ermitage-mont-saint-michel-beauvoir.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&nflt=ht_id&srpvid=d527458a18f4003c&srepoch=1665309206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-1.511429,48.59449,"You're eligible for a Genius discount at Ermitage - Mont-Saint-Michel! To save at this property, all you have to do is sign in. Situated in Beauvoir, 5.4 km from Mont Saint Michel Abbey, Ermitage - Mont-Saint-Michel features accommodation with a restaurant, free private parking, a bar and a shared lounge. Among the facilities at this property are room service and a concierge service, along with free WiFi throughout the property. The property offers bike hire and features a garden and terrace. The hotel will provide guests with air-conditioned rooms offering a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. Ermitage - Mont-Saint-Michel offers some rooms that have a balcony, and all rooms are equipped with a coffee machine. At the accommodation rooms come with bed linen and towels. Ermitage - Mont-Saint-Michel offers a continental or American breakfast. Guests at the hotel will be able to enjoy activities in and around Beauvoir, like cycling. Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel is 24 km from Ermitage - Mont-Saint-Michel, while Port of Houle is 43 km from the property. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 53 km from the accommodation.   Couples particularly like the location — they rated it 8.5 for a two-person trip.    Ermitage - Mont-Saint-Michel has been welcoming Booking.com guests since 24 May 2021.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Gîte Lucian Mont-saint-michel,9.1,https://www.booking.com/hotel/fr/gite-lucian-du-mont-saint-michel.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-1.5061636,48.5852551,"You're eligible for a Genius discount at Gîte Lucian Mont-saint-michel! To save at this property, all you have to do is sign in. Gîte Lucian Mont-saint-michel, a property with a terrace, is located in Moidrey, 7.2 km from Mont Saint Michel Abbey, 25 km from Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, as well as 43 km from Port of Houle. This holiday home features a garden, barbecue facilities, free WiFi and free private parking. The holiday home comes with 3 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a balcony with garden views. For added convenience, the property can provide towels and bed linen for an extra charge. The Pointe du Grouin is 47 km from the holiday home, while Granville Train Station is 50 km away. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 53 km from Gîte Lucian Mont-saint-michel.    Gîte Lucian Mont-saint-michel has been welcoming Booking.com guests since 6 Jun 2021.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Le Cezembre gîte la Taniere,9.1,https://www.booking.com/hotel/fr/le-cezembre-moidrey.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-1.51209801,48.58101415,"Set in Moidrey, just 6.9 km from Mont Saint Michel Abbey, Le Cezembre gîte la Taniere offers accommodation with a garden, barbecue facilities, a terrace and free WiFi. Boasting free private parking, the apartment is in an area where guests can engage in activities such as hiking, cycling and fishing. The apartment consists of 1 bedroom, a kitchen with dining area, and 1 bathroom with shower. Towels and bed linen are offered. A bicycle rental service is available at the apartment. Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel is 25 km from Le Cezembre gîte la Taniere, while Port of Houle is 42 km from the property. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 52 km from the accommodation.   Couples particularly like the location — they rated it 9.2 for a two-person trip.    Le Cezembre gîte la Taniere has been welcoming Booking.com guests since 8 Feb 2021.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,L'Hirondelle,9.1,https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id&srpvid=1d26458ad8f101a5&srepoch=1665309206&from=searchresults#hotelTmpl,-1.488712,48.615795,"You're eligible for a Genius discount at L'Hirondelle! To save at this property, all you have to do is sign in. L'Hirondelle is set in Pontorson and offers a terrace. Guests staying at this holiday home have access to a fully equipped kitchen. Comprising of 3 bedrooms, this holiday home features 1 bathroom with a shower and a hair dryer. A flat-screen TV with satellite channels is available. Guests can enjoy the view on Mont Saint Michel located 5 km away. Cancale is 48 km from the property. The nearest airport is Dinard Bretagne Airport, 57 km from L'Hirondelle.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    L'Hirondelle has been welcoming Booking.com guests since 28 Nov 2018.  ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,GITE MONTOISE,9.1,https://www.booking.com/hotel/fr/gite-montoise.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from=searchresults#hotelTmpl,-1.4777512,48.6841589,"Situated in Genêts, 11 km from Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, GITE MONTOISE features accommodation with barbecue facilities, free WiFi, a shared kitchen, and a concierge service. The property features garden views and is 22 km from Granville Train Station and 24 km from Granville's Marina. The holiday home has 3 bedrooms, a flat-screen TV with satellite channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower. For added convenience, the property can provide towels and bed linen for an extra charge. The holiday home offers a sun terrace. After a day of hiking or fishing, guests can relax in the garden or in the shared lounge area. Museum of Modern Art Richard Anacreon is 24 km from GITE MONTOISE, while Champrepus Zoo is 24 km from the property. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 80 km from the accommodation.    GITE MONTOISE has been welcoming Booking.com guests since 21 Sept 2021.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,L'ancien Presbytère d'Ardevon,9.0,https://www.booking.com/hotel/fr/l-39-ancien-presbytere-d-39-ardevon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=ht_id&srpvid=d527458a18f4003c&srepoch=1665309206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-1.47639652,48.60332434,"Located in Pontorson, L'ancien Presbytère d'Ardevon is 4 km from Le Mont Saint Michel. It offers free WiFi, free private parking on site and a garden with outdoor furniture. The property offers a suite with exposed beams, sloped ceilings, a living room, a private bathroom with free toiletries, a hairdryer and bathrobes. An electric kettle is also provided. The bed and breakfast also offers free use of bicycles. Saint Malo is 55 km from L'ancien Presbytère d'Ardevon. The nearest airport is Dinard Brittany Airport, 57 km from the property.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    L'ancien Presbytère d'Ardevon has been welcoming Booking.com guests since 19 Jul 2016.  ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Le Héron,9.0,https://www.booking.com/hotel/fr/le-heron-huisnes-sur-mer.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&nflt=ht_id&srpvid=d527458a18f4003c&srepoch=1665309206&from=searchresults#hotelTmpl,-1.4567376,48.6100841,"Le Héron, a property with a terrace, is located in Huisnes-sur-Mer, 19 km from Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, 44 km from Granville Train Station, as well as 45 km from Champrepus Zoo. The accommodation is 12 km from Mont Saint Michel Abbey, and guests benefit from complimentary WiFi and private parking available on site. This holiday home is equipped with 3 bedrooms, a kitchen with a dishwasher and a microwave, a flat-screen TV, a seating area and 2 bathrooms equipped with a shower. Towels and bed linen are provided in the holiday home. Guests at the holiday home can enjoy a buffet breakfast. Granville's Marina is 45 km from Le Héron, while Museum of Modern Art Richard Anacreon is 46 km away. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 58 km from the accommodation.    Le Héron has been welcoming Booking.com guests since 2 Mar 2022.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Les Pres-Salés,9.0,https://www.booking.com/hotel/fr/les-pra-s-sala-s.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=ht_id&srpvid=d527458a18f4003c&srepoch=1665309206&from=searchresults#hotelTmpl,-1.4457804,48.624222,"Les Pres-Salés offers B&B accommodation set in a renovated farmhouse with views of Mont Saint-Michel and the bay. A homemade breakfast is served every day and you can use the barbecue for free. Decorated in a traditional style, the guest rooms all have a TV and a private bathroom. Some of the rooms also offer a view of Mont Saint-Michel. Breakfast is taken in the large dining room at this B&B.  Kitchen facilities including a microwave and a fridge-freezer are at your disposal, and free Wi-Fi access is provided in the communal areas. With free private parking, this property is 4 km from the car parks of Mont Saint-Michel. Carolles Beach is 25 km away and you can enjoy oysters in Cancale, 35 km away.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    Les Pres-Salés has been welcoming Booking.com guests since 13 Feb 2014.  ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
Mont Saint Michel,Les escargots du mont,9.0,https://www.booking.com/hotel/fr/les-escargots-du-mont-tanis.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&nflt=ht_id&srpvid=2382458adae80340&srepoch=1665309206&from=searchresults#hotelTmpl,-1.44338,48.594585,"Situated in Tanis, within 12 km of Mont Saint Michel Abbey and 19 km of Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, Les escargots du mont features accommodation with a garden and free WiFi throughout the property as well as free private parking for guests who drive. Boasting a shared kitchen, this property also provides guests with a sun terrace. The guest house has family rooms. All guest rooms in the guest house are fitted with a flat-screen TV. All rooms have a private bathroom, a hairdryer and bed linen. A continental breakfast is available each morning at Les escargots du mont. Granville Train Station is 43 km from the accommodation, while Champrepus Zoo is 44 km from the property. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 55 km from Les escargots du mont.   Couples particularly like the location — they rated it 9.4 for a two-person trip.    Les escargots du mont has been welcoming Booking.com guests since 19 Jul 2019.    Distance in property description is calculated using © OpenStreetMap ",1,48.6359541,-1.511459954959514,0.53625,71.375,16.407500000000002
